ID,counts,habitats,labels,classes,frames
valid/7117_Caranx_sexfasciatus_juvenile_f000320,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000320
valid/7117_Caranx_sexfasciatus_juvenile_f000330,10,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000330
valid/7117_Caranx_sexfasciatus_juvenile_f000340,8,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000340
valid/7117_Caranx_sexfasciatus_juvenile_f000350,8,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000350
valid/7117_Caranx_sexfasciatus_juvenile_f000360,10,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000360
valid/7117_Caranx_sexfasciatus_juvenile_f000370,10,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000370
valid/7117_Caranx_sexfasciatus_juvenile_f000380,8,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000380
valid/7117_Caranx_sexfasciatus_juvenile_f000390,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000390
valid/7117_Caranx_sexfasciatus_juvenile_f000400,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000400
valid/7117_Caranx_sexfasciatus_juvenile_f000410,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000410
valid/7117_Caranx_sexfasciatus_juvenile_f000420,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000420
valid/7117_Caranx_sexfasciatus_juvenile_f000430,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000430
valid/7117_Caranx_sexfasciatus_juvenile_f000440,3,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000440
valid/7117_Caranx_sexfasciatus_juvenile_f000450,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000450
valid/7117_Caranx_sexfasciatus_juvenile_f000460,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000460
valid/7117_Caranx_sexfasciatus_juvenile_f000470,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000470
valid/7117_Caranx_sexfasciatus_juvenile_f000480,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000480
valid/7117_Caranx_sexfasciatus_juvenile_f000490,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000490
valid/7117_Caranx_sexfasciatus_juvenile_f000500,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000500
valid/7117_Caranx_sexfasciatus_juvenile_f000510,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000510
valid/7117_Caranx_sexfasciatus_juvenile_f000520,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000520
valid/7117_Caranx_sexfasciatus_juvenile_f000530,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000530
valid/7117_Caranx_sexfasciatus_juvenile_f000540,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000540
valid/7117_Caranx_sexfasciatus_juvenile_f000550,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000550
valid/7117_Caranx_sexfasciatus_juvenile_f000560,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000560
valid/7117_Caranx_sexfasciatus_juvenile_f000570,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000570
valid/7117_Caranx_sexfasciatus_juvenile_f000580,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000580
valid/7117_Caranx_sexfasciatus_juvenile_f000590,8,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000590
valid/7117_Caranx_sexfasciatus_juvenile_f000600,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000600
valid/7117_Caranx_sexfasciatus_juvenile_f000610,9,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000610
valid/7117_Caranx_sexfasciatus_juvenile_f000620,9,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000620
valid/7117_Caranx_sexfasciatus_juvenile_f000630,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000630
valid/7117_Caranx_sexfasciatus_juvenile_f000640,8,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000640
valid/7117_Caranx_sexfasciatus_juvenile_f000650,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000650
valid/7117_Caranx_sexfasciatus_juvenile_f000660,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000660
valid/7117_Caranx_sexfasciatus_juvenile_f000670,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000670
valid/7117_Caranx_sexfasciatus_juvenile_f000680,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000680
valid/7117_Caranx_sexfasciatus_juvenile_f000690,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000690
valid/7117_Caranx_sexfasciatus_juvenile_f000700,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000700
valid/7117_Caranx_sexfasciatus_juvenile_f000710,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000710
valid/7117_Caranx_sexfasciatus_juvenile_f000720,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000720
valid/7117_Caranx_sexfasciatus_juvenile_f000730,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000730
valid/7117_Caranx_sexfasciatus_juvenile_f000740,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000740
valid/7117_Caranx_sexfasciatus_juvenile_f000750,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000750
valid/7117_Caranx_sexfasciatus_juvenile_f000760,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000760
valid/7117_Caranx_sexfasciatus_juvenile_f000770,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000770
valid/7117_Caranx_sexfasciatus_juvenile_f000780,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000780
valid/7117_Caranx_sexfasciatus_juvenile_f000790,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000790
valid/7117_Caranx_sexfasciatus_juvenile_f000800,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000800
valid/7117_Caranx_sexfasciatus_juvenile_f000810,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000810
valid/7117_Caranx_sexfasciatus_juvenile_f000820,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000820
valid/7117_Caranx_sexfasciatus_juvenile_f000830,8,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000830
valid/7117_Caranx_sexfasciatus_juvenile_f000840,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000840
valid/7117_Caranx_sexfasciatus_juvenile_f000850,8,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000850
valid/7117_Caranx_sexfasciatus_juvenile_f000860,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000860
valid/7117_Caranx_sexfasciatus_juvenile_f000870,8,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000870
valid/7117_Caranx_sexfasciatus_juvenile_f000880,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000880
valid/7117_Caranx_sexfasciatus_juvenile_f000890,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000890
valid/7117_Caranx_sexfasciatus_juvenile_f000900,8,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000900
valid/7117_Caranx_sexfasciatus_juvenile_f000910,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000910
valid/7117_Caranx_sexfasciatus_juvenile_f000920,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000920
valid/7117_Caranx_sexfasciatus_juvenile_f000930,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000930
valid/7117_Caranx_sexfasciatus_juvenile_f000940,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000940
valid/7117_Caranx_sexfasciatus_juvenile_f000950,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000950
valid/7117_Caranx_sexfasciatus_juvenile_f000960,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000960
valid/7117_Caranx_sexfasciatus_juvenile_f000970,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000970
valid/7117_Caranx_sexfasciatus_juvenile_f000980,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000980
valid/7117_Caranx_sexfasciatus_juvenile_f000990,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f000990
valid/7117_Caranx_sexfasciatus_juvenile_f001000,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001000
valid/7117_Caranx_sexfasciatus_juvenile_f001010,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001010
valid/7117_Caranx_sexfasciatus_juvenile_f001020,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001020
valid/7117_Caranx_sexfasciatus_juvenile_f001030,3,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001030
valid/7117_Caranx_sexfasciatus_juvenile_f001040,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001040
valid/7117_Caranx_sexfasciatus_juvenile_f001050,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001050
valid/7117_Caranx_sexfasciatus_juvenile_f001060,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001060
valid/7117_Caranx_sexfasciatus_juvenile_f001070,3,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001070
valid/7117_Caranx_sexfasciatus_juvenile_f001080,3,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001080
valid/7117_Caranx_sexfasciatus_juvenile_f001090,3,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001090
valid/7117_Caranx_sexfasciatus_juvenile_f001100,2,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001100
valid/7117_Caranx_sexfasciatus_juvenile_f001110,2,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001110
valid/7117_Caranx_sexfasciatus_juvenile_f001120,1,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001120
valid/7117_Caranx_sexfasciatus_juvenile_f001130,2,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001130
valid/7117_Caranx_sexfasciatus_juvenile_f001140,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001140
valid/7117_Caranx_sexfasciatus_juvenile_f001150,3,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001150
valid/7117_Caranx_sexfasciatus_juvenile_f001160,2,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001160
valid/7117_Caranx_sexfasciatus_juvenile_f001170,3,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001170
valid/7117_Caranx_sexfasciatus_juvenile_f001180,2,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001180
valid/7117_Caranx_sexfasciatus_juvenile_f001190,2,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001190
valid/7117_Caranx_sexfasciatus_juvenile_f001200,2,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001200
valid/7117_Caranx_sexfasciatus_juvenile_f001210,2,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001210
valid/7117_Caranx_sexfasciatus_juvenile_f001220,2,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001220
valid/7117_Caranx_sexfasciatus_juvenile_f001230,3,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001230
valid/7117_Caranx_sexfasciatus_juvenile_f001240,3,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001240
valid/7117_Caranx_sexfasciatus_juvenile_f001250,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001250
valid/7117_Caranx_sexfasciatus_juvenile_f001260,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001260
valid/7117_Caranx_sexfasciatus_juvenile_f001270,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001270
valid/7117_Caranx_sexfasciatus_juvenile_f001280,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001280
valid/7117_Caranx_sexfasciatus_juvenile_f001290,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001290
valid/7117_Caranx_sexfasciatus_juvenile_f001300,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001300
valid/7117_Caranx_sexfasciatus_juvenile_f001310,3,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001310
valid/7117_Caranx_sexfasciatus_juvenile_f001320,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001320
valid/7117_Caranx_sexfasciatus_juvenile_f001330,4,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001330
valid/7117_Caranx_sexfasciatus_juvenile_f001340,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001340
valid/7117_Caranx_sexfasciatus_juvenile_f001350,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001350
valid/7117_Caranx_sexfasciatus_juvenile_f001360,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001360
valid/7117_Caranx_sexfasciatus_juvenile_f001370,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001370
valid/7117_Caranx_sexfasciatus_juvenile_f001380,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001380
valid/7117_Caranx_sexfasciatus_juvenile_f001390,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001390
valid/7117_Caranx_sexfasciatus_juvenile_f001400,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001400
valid/7117_Caranx_sexfasciatus_juvenile_f001410,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001410
valid/7117_Caranx_sexfasciatus_juvenile_f001420,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001420
valid/7117_Caranx_sexfasciatus_juvenile_f001430,8,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001430
valid/7117_Caranx_sexfasciatus_juvenile_f001440,9,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001440
valid/7117_Caranx_sexfasciatus_juvenile_f001450,9,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001450
valid/7117_Caranx_sexfasciatus_juvenile_f001460,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001460
valid/7117_Caranx_sexfasciatus_juvenile_f001470,7,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001470
valid/7117_Caranx_sexfasciatus_juvenile_f001480,6,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001480
valid/7117_Caranx_sexfasciatus_juvenile_f001490,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001490
valid/7117_Caranx_sexfasciatus_juvenile_f001500,5,7117,1,valid,7117_Caranx_sexfasciatus_juvenile_f001500
valid/7117_Chaetodon_vagabundus_2_f000000,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000000
valid/7117_Chaetodon_vagabundus_2_f000010,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000010
valid/7117_Chaetodon_vagabundus_2_f000020,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000020
valid/7117_Chaetodon_vagabundus_2_f000030,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000030
valid/7117_Chaetodon_vagabundus_2_f000040,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000040
valid/7117_Chaetodon_vagabundus_2_f000050,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000050
valid/7117_Chaetodon_vagabundus_2_f000060,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000060
valid/7117_Chaetodon_vagabundus_2_f000070,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000070
valid/7117_Chaetodon_vagabundus_2_f000080,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000080
valid/7117_Chaetodon_vagabundus_2_f000090,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000090
valid/7117_Chaetodon_vagabundus_2_f000100,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000100
valid/7117_Chaetodon_vagabundus_2_f000110,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000110
valid/7117_Chaetodon_vagabundus_2_f000120,1,7117,1,valid,7117_Chaetodon_vagabundus_2_f000120
valid/7117_Chaetodon_vagabundus_3_f000000,1,7117,1,valid,7117_Chaetodon_vagabundus_3_f000000
valid/7117_Chaetodon_vagabundus_3_f000010,1,7117,1,valid,7117_Chaetodon_vagabundus_3_f000010
valid/7117_Chaetodon_vagabundus_3_f000020,1,7117,1,valid,7117_Chaetodon_vagabundus_3_f000020
valid/7117_Chaetodon_vagabundus_3_f000030,1,7117,1,valid,7117_Chaetodon_vagabundus_3_f000030
valid/7117_Chaetodon_vagabundus_3_f000040,1,7117,1,valid,7117_Chaetodon_vagabundus_3_f000040
valid/7117_Chaetodon_vagabundus_3_f000050,1,7117,1,valid,7117_Chaetodon_vagabundus_3_f000050
valid/7117_Chaetodon_vagabundus_3_f000060,1,7117,1,valid,7117_Chaetodon_vagabundus_3_f000060
valid/7117_Chaetodon_vagabundus_3_f000070,1,7117,1,valid,7117_Chaetodon_vagabundus_3_f000070
valid/7117_Chaetodon_vagabundus_3_f000080,1,7117,1,valid,7117_Chaetodon_vagabundus_3_f000080
valid/7117_Lutjanus_argentimaculatus_adult_2_f000000,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000000
valid/7117_Lutjanus_argentimaculatus_adult_2_f000010,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000010
valid/7117_Lutjanus_argentimaculatus_adult_2_f000020,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000020
valid/7117_Lutjanus_argentimaculatus_adult_2_f000030,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000030
valid/7117_Lutjanus_argentimaculatus_adult_2_f000040,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000040
valid/7117_Lutjanus_argentimaculatus_adult_2_f000050,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000050
valid/7117_Lutjanus_argentimaculatus_adult_2_f000060,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000060
valid/7117_Lutjanus_argentimaculatus_adult_2_f000070,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000070
valid/7117_Lutjanus_argentimaculatus_adult_2_f000080,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000080
valid/7117_Lutjanus_argentimaculatus_adult_2_f000090,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000090
valid/7117_Lutjanus_argentimaculatus_adult_2_f000100,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000100
valid/7117_Lutjanus_argentimaculatus_adult_2_f000110,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000110
valid/7117_Lutjanus_argentimaculatus_adult_2_f000120,1,7117,1,valid,7117_Lutjanus_argentimaculatus_adult_2_f000120
valid/7117_Lutjanus_a_testclip_far_away_short_f000030,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000030
valid/7117_Lutjanus_a_testclip_far_away_short_f000040,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000040
valid/7117_Lutjanus_a_testclip_far_away_short_f000050,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000050
valid/7117_Lutjanus_a_testclip_far_away_short_f000060,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000060
valid/7117_Lutjanus_a_testclip_far_away_short_f000070,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000070
valid/7117_Lutjanus_a_testclip_far_away_short_f000080,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000080
valid/7117_Lutjanus_a_testclip_far_away_short_f000090,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000090
valid/7117_Lutjanus_a_testclip_far_away_short_f000100,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000100
valid/7117_Lutjanus_a_testclip_far_away_short_f000110,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000110
valid/7117_Lutjanus_a_testclip_far_away_short_f000120,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000120
valid/7117_Lutjanus_a_testclip_far_away_short_f000130,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000130
valid/7117_Lutjanus_a_testclip_far_away_short_f000140,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000140
valid/7117_Lutjanus_a_testclip_far_away_short_f000150,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000150
valid/7117_Lutjanus_a_testclip_far_away_short_f000160,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000160
valid/7117_Lutjanus_a_testclip_far_away_short_f000170,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000170
valid/7117_Lutjanus_a_testclip_far_away_short_f000180,1,7117,1,valid,7117_Lutjanus_a_testclip_far_away_short_f000180
valid/7393_F1_f000000,1,7393,1,valid,7393_F1_f000000
valid/7393_F1_f000010,1,7393,1,valid,7393_F1_f000010
valid/7393_F1_f000020,1,7393,1,valid,7393_F1_f000020
valid/7393_F1_f000030,1,7393,1,valid,7393_F1_f000030
valid/7393_F1_f000040,1,7393,1,valid,7393_F1_f000040
valid/7393_F1_f000050,1,7393,1,valid,7393_F1_f000050
valid/7393_F1_f000060,1,7393,1,valid,7393_F1_f000060
valid/7393_F1_f000070,1,7393,1,valid,7393_F1_f000070
valid/7393_F1_f000080,1,7393,1,valid,7393_F1_f000080
valid/7393_F1_f000090,1,7393,1,valid,7393_F1_f000090
valid/7393_F1_f000100,1,7393,1,valid,7393_F1_f000100
valid/7393_F1_f000110,1,7393,1,valid,7393_F1_f000110
valid/7393_F1_f000120,1,7393,1,valid,7393_F1_f000120
valid/7393_F1_f000130,1,7393,1,valid,7393_F1_f000130
valid/7393_F1_f000140,1,7393,1,valid,7393_F1_f000140
valid/7393_F1_f000150,1,7393,1,valid,7393_F1_f000150
valid/7393_F1_f000160,1,7393,1,valid,7393_F1_f000160
valid/7393_F1_f000170,1,7393,1,valid,7393_F1_f000170
valid/7393_F1_f000180,1,7393,1,valid,7393_F1_f000180
valid/7393_F1_f000190,1,7393,1,valid,7393_F1_f000190
valid/7393_F1_f000200,1,7393,1,valid,7393_F1_f000200
valid/7393_F1_f000210,1,7393,1,valid,7393_F1_f000210
valid/7393_F1_f000220,1,7393,1,valid,7393_F1_f000220
valid/7393_F1_f000230,1,7393,1,valid,7393_F1_f000230
valid/7393_F1_f000240,1,7393,1,valid,7393_F1_f000240
valid/7393_F1_f000250,1,7393,1,valid,7393_F1_f000250
valid/7393_F1_f000260,1,7393,1,valid,7393_F1_f000260
valid/7393_F1_f000270,1,7393,1,valid,7393_F1_f000270
valid/7393_F1_f000280,1,7393,1,valid,7393_F1_f000280
valid/7393_F1_f000290,1,7393,1,valid,7393_F1_f000290
valid/7393_F1_f000300,1,7393,1,valid,7393_F1_f000300
valid/7393_F1_f000310,1,7393,1,valid,7393_F1_f000310
valid/7393_F1_f000320,1,7393,1,valid,7393_F1_f000320
valid/7393_F1_f000330,1,7393,1,valid,7393_F1_f000330
valid/7393_F1_f000340,1,7393,1,valid,7393_F1_f000340
valid/7393_F1_f000350,1,7393,1,valid,7393_F1_f000350
valid/7393_F1_f000360,1,7393,1,valid,7393_F1_f000360
valid/7393_F1_f000370,1,7393,1,valid,7393_F1_f000370
valid/7393_F1_f000380,1,7393,1,valid,7393_F1_f000380
valid/7393_F1_f000390,1,7393,1,valid,7393_F1_f000390
valid/7393_F1_f000400,1,7393,1,valid,7393_F1_f000400
valid/7393_F1_f000410,1,7393,1,valid,7393_F1_f000410
valid/7393_F1_f000420,1,7393,1,valid,7393_F1_f000420
valid/7393_F1_f000430,1,7393,1,valid,7393_F1_f000430
valid/7393_F1_f000440,1,7393,1,valid,7393_F1_f000440
valid/7393_F1_f000450,1,7393,1,valid,7393_F1_f000450
valid/7393_F1_f000460,1,7393,1,valid,7393_F1_f000460
valid/7393_F1_f000470,1,7393,1,valid,7393_F1_f000470
valid/7393_F1_f000480,1,7393,1,valid,7393_F1_f000480
valid/7393_F1_f000490,1,7393,1,valid,7393_F1_f000490
valid/7393_F1_f000500,1,7393,1,valid,7393_F1_f000500
valid/7393_F1_f000510,1,7393,1,valid,7393_F1_f000510
valid/7393_F1_f000520,1,7393,1,valid,7393_F1_f000520
valid/7393_F1_f000530,1,7393,1,valid,7393_F1_f000530
valid/7393_F1_f000540,1,7393,1,valid,7393_F1_f000540
valid/7398_F1_f000010,2,7398,1,valid,7398_F1_f000010
valid/7398_F1_f000020,2,7398,1,valid,7398_F1_f000020
valid/7398_F1_f000030,3,7398,1,valid,7398_F1_f000030
valid/7398_F1_f000040,3,7398,1,valid,7398_F1_f000040
valid/7398_F1_f000050,3,7398,1,valid,7398_F1_f000050
valid/7398_F1_f000060,3,7398,1,valid,7398_F1_f000060
valid/7398_F1_f000070,1,7398,1,valid,7398_F1_f000070
valid/7398_F1_f000080,2,7398,1,valid,7398_F1_f000080
valid/7398_F1_f000090,2,7398,1,valid,7398_F1_f000090
valid/7398_F1_f000100,2,7398,1,valid,7398_F1_f000100
valid/7398_F1_f000110,2,7398,1,valid,7398_F1_f000110
valid/7398_F1_f000120,2,7398,1,valid,7398_F1_f000120
valid/7398_F1_f000130,2,7398,1,valid,7398_F1_f000130
valid/7398_F1_f000140,2,7398,1,valid,7398_F1_f000140
valid/7398_F1_f000150,2,7398,1,valid,7398_F1_f000150
valid/7398_F1_f000160,2,7398,1,valid,7398_F1_f000160
valid/7398_F1_f000170,2,7398,1,valid,7398_F1_f000170
valid/7398_F1_f000180,2,7398,1,valid,7398_F1_f000180
valid/7398_F1_f000190,2,7398,1,valid,7398_F1_f000190
valid/7398_F1_f000200,2,7398,1,valid,7398_F1_f000200
valid/7398_F1_f000210,2,7398,1,valid,7398_F1_f000210
valid/7398_F1_f000220,2,7398,1,valid,7398_F1_f000220
valid/7398_F2_f000000,2,7398,1,valid,7398_F2_f000000
valid/7398_F2_f000010,1,7398,1,valid,7398_F2_f000010
valid/7398_F2_f000020,1,7398,1,valid,7398_F2_f000020
valid/7398_F2_f000030,1,7398,1,valid,7398_F2_f000030
valid/7398_F2_f000040,1,7398,1,valid,7398_F2_f000040
valid/7398_F2_f000050,1,7398,1,valid,7398_F2_f000050
valid/7398_F3_f000020,1,7398,1,valid,7398_F3_f000020
valid/7398_F3_f000030,1,7398,1,valid,7398_F3_f000030
valid/7398_F3_f000040,2,7398,1,valid,7398_F3_f000040
valid/7398_F3_f000050,1,7398,1,valid,7398_F3_f000050
valid/7398_F3_f000060,1,7398,1,valid,7398_F3_f000060
valid/7398_F3_f000070,1,7398,1,valid,7398_F3_f000070
valid/7398_F3_f000080,1,7398,1,valid,7398_F3_f000080
valid/7398_F4_f000000,1,7398,1,valid,7398_F4_f000000
valid/7398_F4_f000010,1,7398,1,valid,7398_F4_f000010
valid/7398_F4_f000020,1,7398,1,valid,7398_F4_f000020
valid/7398_F4_f000030,1,7398,1,valid,7398_F4_f000030
valid/7398_F4_f000040,1,7398,1,valid,7398_F4_f000040
valid/7398_F4_f000050,1,7398,1,valid,7398_F4_f000050
valid/7398_F4_f000060,1,7398,1,valid,7398_F4_f000060
valid/7398_F4_f000070,1,7398,1,valid,7398_F4_f000070
valid/7398_F4_f000080,1,7398,1,valid,7398_F4_f000080
valid/7398_F4_f000090,1,7398,1,valid,7398_F4_f000090
